"p","eA","eL","ed","eD","kA","kL","kd","kD"
0.48,0.242799621183222,0.536685909165549,2.48342713325096,1.5249113307399,28.4180504921413,29.2734782234016,33.2525692599684,35.9798554453327
0.49,0.242726760238165,0.536311314629075,2.47314309539656,1.50559392307449,28.4139284832923,29.2677057232141,33.2482350715553,35.8899390061518
0.5,0.242417449914606,0.534147726938608,2.46697287727393,1.48631345768653,28.4018232921599,29.2488615431666,33.24661696899,35.7715707013798
0.51,0.242507021919414,0.534343401659423,2.46376097336102,1.47617141841531,28.3960625886499,29.2433120061262,33.2543769553323,35.7141646552288
0.52,0.242193691919588,0.532778994733977,2.46342782050507,1.4651228257322,28.3854314738101,29.2284167626587,33.2491779189472,35.6181386133285
0.53,0.242105208988369,0.531949223724527,2.45669727775994,1.45175655192369,28.3788142319367,29.2178374731233,33.2534357997775,35.5627676036767
0.54,0.242017897006816,0.531650307864804,2.45765726618208,1.42058493185221,28.3700566974931,29.2085510975024,33.2525787968721,35.449241509681
0.55,0.242073301042832,0.531532486954878,2.45034598132836,1.41588377895262,28.3646153633525,29.2035595431736,33.2549987366339,35.3244028975594
0.56,0.241899801022185,0.530404421279163,2.45105401023071,1.40459630330614,28.3559958460496,29.1886124198324,33.2584175095639,35.266793207643
0.57,0.241836033312646,0.530010782089209,2.44879967236506,1.39533916475412,28.3501828659117,29.1815783009214,33.2552128523924,35.1763777539802
0.58,0.24174465509382,0.528958548984714,2.44065584956773,1.37397045699972,28.3440562095319,29.1726472440349,33.2592104183977,35.0820586411807
0.59,0.241400441850199,0.527810571524262,2.42734761626203,1.36220349982556,28.334995331934,29.163589204485,33.2507518407574,34.9705398112544
0.6,0.241295125316839,0.526551028318351,2.42404642098171,1.33459532170393,28.3287646349529,29.1519820661234,33.2531445873272,34.8371368876693
0.61,0.241143068568198,0.526301273603372,2.42807908570888,1.3358021347154,28.320635328465,29.1434343971784,33.2541801383232,34.7727807395545
0.62,0.241414799720099,0.52709141929878,2.42094935018651,1.31813637736508,28.3197920357331,29.1428408480805,33.2501494357468,34.6341506142842
0.63,0.241001002831649,0.525250356563659,2.41905610467383,1.30372547775647,28.309936302911,29.1281503992241,33.2494654016333,34.4903066568276
0.64,0.240650746026881,0.523767459261648,2.41677796473103,1.29933743157923,28.299055408616,29.1126585506182,33.2491698727446,34.494197048664
0.65,0.240356813094598,0.522276409815753,2.41043339682766,1.27987819762399,28.2936274426643,29.1045766715116,33.2477592488711,34.3892574581392
0.66,0.240503153087172,0.523003450691717,2.41122433245933,1.27059692843027,28.2879740547045,29.0979821093853,33.2505979322579,34.2415195293363
0.67,0.24013074696951,0.521319556560867,2.41408504079254,1.25490847203011,28.2807724217151,29.0874151653106,33.2550518872954,34.1280274185334
0.68,0.239783015795777,0.520151811179416,2.40696008994858,1.24590501261823,28.2754402553931,29.079569950004,33.2486223983168,34.0201651794852
0.69,0.239904165531153,0.520332740525483,2.40597316093124,1.22980927963696,28.2666990717415,29.066547103473,33.2530742018781,33.9504221189393
0.7,0.239558295443568,0.519226196065133,2.39941004501457,1.22084376928954,28.2594887799966,29.0583284709952,33.2511530173734,33.8464427142507
0.71,0.23941045009355,0.5184569806269,2.40692674945687,1.20391085423491,28.2552988342521,29.0504967830882,33.2539609038365,33.7605239062377
0.72,0.239006662923791,0.516882118993286,2.39943358696736,1.19621204232161,28.2457660026524,29.0372650924525,33.2497715233484,33.6536720630472
0.73,0.239032568863517,0.516675041112117,2.39529128334704,1.18362422536832,28.2394416141002,29.0310442352906,33.2499554387682,33.5732980870402
0.74,0.238396638880956,0.514717682160514,2.39649974399793,1.17501645035199,28.2337550838375,29.01969965204,33.2496440720826,33.4829842531825
0.75,0.238336173861152,0.514516253146757,2.39636881510068,1.1554777618443,28.2250099670614,29.0088010578456,33.2521073130456,33.3297015763658
0.76,0.238363263937289,0.514445994275302,2.38757656539117,1.14546203258395,28.2237893006934,29.0080442092661,33.2498744213139,33.2773573431386
0.77,0.237758132488184,0.512195323626751,2.39149340460426,1.1407359399266,28.2146164106016,28.9927931266706,33.2484662756361,33.1890040073951
0.78,0.237587875984937,0.511684825401017,2.3817839352457,1.12714980288258,28.2092795493019,28.9879797048755,33.2451463863756,33.0851513832205
0.79,0.237275350820396,0.510930205165824,2.39046383990646,1.11054534406925,28.201358912827,28.9763109031713,33.2499021788631,32.9490586023091
0.8,0.23696058895782,0.509490595327837,2.38074791114097,1.097408580246,28.1951276849783,28.9675592040902,33.2444256788038,32.8662094644557
0.81,0.236487030236475,0.508077953294456,2.38841847181977,1.09292324838386,28.188700540697,28.9572738814042,33.2443182245386,32.7988801951329
0.82,0.236303951211918,0.507473571273066,2.3837863880547,1.07468948157213,28.1828903979731,28.9492925065047,33.2475875760663,32.7042416461895
0.83,0.236260931083887,0.50732927576628,2.37302244871092,1.0654921326877,28.1777658632324,28.9434977268475,33.2456198865866,32.6308664000583
0.84,0.235893070309122,0.506043437302858,2.37324464450223,1.05196309573628,28.172786078484,28.9364370135948,33.2482962404853,32.560521632915
0.85,0.235603444795089,0.505145522487293,2.37108394167633,1.05208087961213,28.1658814405258,28.9256522850967,33.2453252419116,32.4733596270174
0.86,0.235251831841948,0.503893538663029,2.37052116031465,1.03367275516343,28.1591101452458,28.9154700350178,33.2463021650385,32.3777411125062
0.87,0.235082422459437,0.503319014867185,2.36686704921764,1.0216668367691,28.1533261861524,28.9070486009751,33.2425470449862,32.2790893661492
0.88,0.234390259670074,0.501332474722962,2.36929138789044,1.00673400154367,28.1484077581185,28.9007203762991,33.2413415128399,32.199026080635
0.89,0.234319357796993,0.501269241757448,2.36468834816051,1.00936190724903,28.1435513734302,28.8944849500908,33.2372292541614,32.1610854474147
0.9,0.233733914535927,0.499194553352011,2.3602144212386,0.993128681000413,28.1363753017756,28.8835586443512,33.2376247586153,32.069535164128
0.91,0.233915473607116,0.499747718801813,2.35909584312331,0.993281525663019,28.1349347886536,28.881718768991,33.2387380798831,32.047070874548
0.92,0.233243279680534,0.497838358732321,2.36233957832391,0.982472150590756,28.1285748504731,28.8723031601985,33.2371418423671,31.9500759135641
0.93,0.232601800354935,0.495920275572383,2.36295925466034,0.970026045028447,28.1196267822058,28.8581471097749,33.2373493474052,31.8765747919243
0.94,0.232383533883949,0.495603769455017,2.35599653301228,0.960628802535636,28.1171238059978,28.8561220909591,33.2339436019225,31.7919715293835
0.95,0.232212393466964,0.49520995600319,2.35971666454012,0.954181647393078,28.1126144868489,28.8494279422806,33.2357162372226,31.7193560481354
0.96,0.231625692124035,0.493303423933153,2.35668469560406,0.943105155958308,28.1089601237763,28.8428018203386,33.239741483687,31.6477167895138
0.97,0.231607173939855,0.493495896543227,2.35295567606856,0.933803979227032,28.1041917241836,28.8389039900174,33.235014270553,31.5655222982514
0.98,0.230733147213942,0.490631447423662,2.35885518804543,0.926932395715389,28.0952015795219,28.8210014911812,33.2399795919863,31.5233533978216
0.99,0.230515518852904,0.490299640103978,2.35184207985701,0.914517664954874,28.0923791843863,28.8199245388557,33.2350814741623,31.4534080261681
1,0.230550571116863,0.490825625519175,2.35681838661757,0.912209303620461,28.0891265814444,28.8159987763692,33.2372670693864,31.4020545126301
